transaction_id,transaction_amount,hour_of_day,country,merchant_category,days_since_last_txn,txn_velocity_24h,distance_from_home_km,new_merchant,card_present,city,bank,province,is_fraud
TXN010083,38.71,12,Canada,Grocery,0,2,34.1,0,1,Brampton,RBC,BC,0
TXN010084,51.82,16,Canada,Healthcare,3,3,29.5,0,1,Montreal,CIBC,ON,0
TXN010085,27.78,14,Canada,Grocery,3,4,40.9,0,0,Ottawa,National Bank,NS,0
TXN010086,18.74,11,Canada,Retail,3,4,16.2,1,1,Calgary,Scotiabank,NB,0
TXN010087,36.56,8,Canada,Online Shopping,4,2,40.0,0,1,Hamilton,RBC,MB,0
TXN010088,249.82,11,Canada,Grocery,2,3,7.0,1,1,Montreal,BMO,ON,0
TXN010089,20.97,10,USA,Online Shopping,5,1,47.3,0,1,Toronto,TD,MB,0
TXN010090,96.14,2,Nigeria,Retail,0,4,3782.1,1,0,Mississauga,RBC,SK,1
TXN010091,99.54,9,Canada,Gas Station,4,2,16.2,0,1,Ottawa,National Bank,ON,0
TXN010092,54.49,16,Canada,Retail,8,1,33.9,0,1,Ottawa,RBC,NS,0
TXN010093,13.45,15,Canada,Retail,8,1,35.2,0,1,Ottawa,TD,QC,0
TXN010094,34.72,13,Canada,Restaurant,9,1,27.1,0,1,Montreal,RBC,NS,0
TXN010095,93.16,17,Canada,Restaurant,6,3,44.4,0,1,Brampton,RBC,ON,0
TXN010096,16.87,18,Mexico,Restaurant,0,4,31.7,0,1,Calgary,National Bank,NB,0
TXN010097,26.0,10,Canada,Gas Station,4,3,28.3,0,1,Ottawa,Desjardins,SK,0
TXN010098,29.42,7,Canada,Gas Station,5,1,36.4,0,1,Winnipeg,TD,QC,0
TXN010099,218.6,11,USA,ATM Withdrawal,1,2,31.7,0,0,Brampton,BMO,QC,0
TXN010100,70.01,14,Canada,Grocery,6,1,47.9,1,1,Winnipeg,Desjardins,BC,0
TXN010101,67.82,11,Canada,Online Shopping,8,2,36.5,1,0,Brampton,BMO,MB,0
TXN010102,30.28,11,UK,Utilities,2,1,36.4,0,1,Calgary,CIBC,BC,0
TXN010103,35.94,8,Canada,Online Shopping,6,1,30.2,0,1,Vancouver,National Bank,QC,0
TXN010104,52.16,9,Canada,Grocery,9,2,37.6,0,1,Montreal,Desjardins,AB,0
TXN010105,92.71,11,Canada,Retail,5,3,48.7,0,1,Mississauga,National Bank,NB,0
TXN010106,146.13,12,Canada,Grocery,4,3,19.7,0,1,Calgary,Desjardins,NS,0
TXN010107,9.53,8,Canada,ATM Withdrawal,7,2,3.0,0,1,Toronto,CIBC,SK,0
TXN010108,10.0,14,UK,Grocery,8,4,9.1,0,1,Toronto,National Bank,AB,0
TXN010109,658.49,0,Canada,Travel,0,9,4262.7,1,1,Winnipeg,TD,NB,1
TXN010110,63.76,9,Canada,Gas Station,4,2,44.1,1,0,Calgary,TD,MB,0
TXN010111,55.14,11,Canada,Gas Station,8,1,22.5,0,1,Montreal,National Bank,QC,0
TXN010112,29.64,10,Canada,Online Shopping,0,3,38.8,0,1,Mississauga,National Bank,QC,0
TXN010113,119.88,12,Canada,Restaurant,3,4,38.9,1,1,Ottawa,BMO,ON,0
TXN010114,642.45,3,Unknown,ATM Withdrawal,0,7,2373.9,1,0,Montreal,CIBC,NB,1
TXN010115,56.72,10,Canada,Restaurant,1,1,4.3,0,1,Toronto,National Bank,NB,0
TXN010116,37.3,9,Canada,Restaurant,7,3,19.4,0,1,Toronto,Scotiabank,NB,0
TXN010117,1070.25,23,Romania,Online Shopping,1,5,3875.2,1,0,Vancouver,CIBC,SK,1
TXN010118,28.62,21,Canada,Retail,3,1,38.7,0,1,Mississauga,BMO,BC,0
TXN010119,84.81,8,Canada,Restaurant,6,3,32.0,0,1,Brampton,National Bank,ON,0
TXN010120,61.21,9,Canada,Grocery,8,1,49.7,1,1,Hamilton,National Bank,NB,0
TXN010121,10.79,12,Canada,Retail,6,2,32.7,1,1,Hamilton,Scotiabank,NS,0
TXN010122,74.5,8,Mexico,Retail,0,1,5.2,0,1,Toronto,Desjardins,QC,0
TXN010123,27.46,23,USA,Online Shopping,0,3,3688.7,1,0,Calgary,TD,MB,1
TXN010124,98.36,16,Canada,Online Shopping,7,1,8.5,0,1,Edmonton,CIBC,BC,0
TXN010125,89.57,11,Canada,Restaurant,7,4,9.8,0,1,Ottawa,Desjardins,ON,0
TXN010126,26.54,14,Canada,Restaurant,3,3,3.8,0,1,Hamilton,CIBC,MB,0
TXN010127,20.06,14,Canada,Retail,4,3,10.0,1,1,Mississauga,Scotiabank,ON,0
TXN010128,49.94,10,Canada,Restaurant,6,1,1.2,0,1,Montreal,Scotiabank,SK,0
TXN010129,21.85,14,Canada,Grocery,5,2,23.8,1,1,Mississauga,Scotiabank,AB,0
TXN010130,38.35,12,Canada,Grocery,8,2,6.1,0,1,Winnipeg,Desjardins,NS,0
TXN010131,109.06,11,Canada,Online Shopping,2,1,43.1,0,1,Vancouver,TD,BC,0
TXN010132,11.32,15,Canada,Restaurant,5,1,31.7,0,1,Montreal,CIBC,MB,0
TXN010133,39.73,14,Canada,Restaurant,9,3,11.9,0,1,Winnipeg,CIBC,NB,0
TXN010134,84.78,13,Canada,Grocery,0,1,10.8,1,1,Brampton,TD,NB,0
TXN010135,44.46,10,Canada,Retail,7,3,46.3,1,1,Ottawa,CIBC,BC,0
TXN010136,21.52,9,Canada,ATM Withdrawal,4,2,36.7,0,1,Montreal,CIBC,SK,0
TXN010137,31.94,12,Mexico,Restaurant,7,3,49.0,0,1,Vancouver,Desjardins,ON,0
TXN010138,27.1,12,Canada,Grocery,6,4,47.8,0,0,Edmonton,BMO,BC,0
TXN010139,135.54,12,Canada,Online Shopping,5,1,15.3,0,1,Mississauga,Desjardins,BC,0
TXN010140,159.0,10,Canada,Gas Station,1,2,9.2,0,1,Hamilton,BMO,NS,0
TXN010141,17.94,13,Canada,Restaurant,1,4,46.7,0,1,Toronto,Scotiabank,ON,0
TXN010142,93.78,7,Canada,Retail,2,3,1.5,0,1,Calgary,RBC,ON,0
TXN010143,134.13,0,Canada,Online Shopping,1,5,4815.1,0,1,Winnipeg,CIBC,AB,1
TXN010144,109.05,14,Canada,Grocery,5,4,44.3,0,1,Winnipeg,National Bank,ON,0
TXN010145,26.98,14,Canada,ATM Withdrawal,0,2,44.8,0,1,Montreal,Scotiabank,BC,0
TXN010146,24.95,1,USA,Travel,0,12,2407.7,1,0,Toronto,National Bank,SK,1
TXN010147,140.51,14,Canada,Grocery,0,3,21.3,1,1,Calgary,Scotiabank,MB,0
TXN010148,31.56,11,Canada,Grocery,4,2,40.3,0,1,Mississauga,National Bank,AB,0
TXN010149,55.05,12,Canada,Grocery,2,1,7.8,0,1,Hamilton,TD,BC,0
TXN010150,71.47,9,France,Restaurant,4,3,46.3,0,1,Brampton,TD,QC,0
TXN010151,164.86,17,Canada,Travel,3,1,6.4,0,1,Winnipeg,National Bank,SK,0
TXN010152,45.05,13,Canada,Grocery,9,2,40.8,0,1,Edmonton,BMO,MB,0
TXN010153,94.63,13,USA,Retail,7,1,22.0,0,1,Montreal,TD,NS,0
TXN010154,130.54,16,Canada,Gas Station,6,3,2.9,0,0,Edmonton,Desjardins,MB,0
TXN010155,17.98,11,Canada,Online Shopping,1,3,11.9,0,1,Edmonton,National Bank,NB,0
TXN010156,15.76,12,Canada,Healthcare,8,2,7.1,0,1,Edmonton,TD,AB,0
TXN010157,45.94,14,Canada,Grocery,0,2,16.0,1,1,Toronto,Desjardins,QC,0
TXN010158,71.37,23,Canada,Online Shopping,0,8,1753.9,1,0,Toronto,TD,BC,1
TXN010159,24.64,14,Canada,Grocery,8,2,42.1,1,1,Brampton,BMO,NB,0
TXN010160,56.62,17,Canada,Retail,4,1,21.2,0,1,Mississauga,TD,SK,0
TXN010161,183.31,7,Canada,Restaurant,2,3,41.8,1,0,Brampton,TD,SK,0
TXN010162,54.23,11,Canada,Restaurant,4,1,32.3,0,1,Toronto,Desjardins,ON,0
TXN010163,78.78,15,Canada,Online Shopping,8,1,8.3,0,1,Vancouver,BMO,NS,0
TXN010164,110.72,12,Canada,Utilities,3,2,15.6,0,0,Mississauga,CIBC,NB,0
TXN010165,118.23,13,Canada,Grocery,4,3,37.7,0,1,Hamilton,BMO,QC,0
TXN010166,39.64,8,Canada,Gas Station,5,4,1.9,0,1,Winnipeg,Desjardins,AB,0
TXN010167,100.94,15,Canada,Gas Station,9,3,15.3,0,1,Winnipeg,National Bank,NS,0
TXN010168,50.42,15,Canada,Grocery,5,2,41.2,0,1,Edmonton,CIBC,BC,0
TXN010169,68.9,11,Canada,Gas Station,4,2,21.6,0,1,Calgary,Scotiabank,MB,0
TXN010170,133.18,16,Canada,ATM Withdrawal,8,3,27.8,1,1,Brampton,RBC,MB,0
TXN010171,59.22,10,Canada,Utilities,5,1,3.6,1,1,Brampton,RBC,AB,0
TXN010172,161.1,7,Canada,Grocery,1,4,45.8,1,1,Vancouver,National Bank,NS,0
TXN010173,4945.76,1,Nigeria,ATM Withdrawal,0,11,3033.1,1,0,Ottawa,National Bank,QC,1
TXN010174,56.53,11,Canada,Retail,3,2,40.7,0,1,Calgary,BMO,BC,0
TXN010175,38.55,11,Canada,Online Shopping,0,4,16.1,1,1,Calgary,Desjardins,AB,0
TXN010176,191.59,3,USA,ATM Withdrawal,0,8,907.9,1,0,Vancouver,BMO,NB,1
TXN010177,1.78,11,Canada,Grocery,9,4,37.0,0,1,Vancouver,TD,NB,0
TXN010178,18.18,22,Romania,Online Shopping,0,13,3592.9,1,1,Winnipeg,Scotiabank,NS,1
TXN010179,2400.39,0,USA,Travel,1,7,3364.7,1,0,Mississauga,Scotiabank,NS,1
TXN010180,109.06,10,Canada,Healthcare,8,2,1.8,1,1,Toronto,RBC,NS,0
TXN010181,9.65,13,Canada,Gas Station,8,3,1.1,0,1,Brampton,RBC,AB,0
TXN010182,81.66,14,Canada,Grocery,0,3,37.9,1,1,Hamilton,Desjardins,NB,0
TXN010183,18.46,12,Canada,Gas Station,3,1,45.6,0,1,Vancouver,RBC,BC,0
TXN010184,41.63,15,Canada,Gas Station,2,2,20.2,0,1,Brampton,BMO,MB,0
TXN010185,15.77,17,USA,Grocery,9,2,12.9,0,1,Montreal,BMO,NB,0
TXN010186,109.35,13,Canada,Restaurant,7,4,46.5,0,1,Edmonton,RBC,NS,0
TXN010187,58.86,16,Canada,Grocery,4,1,42.2,0,1,Toronto,National Bank,AB,0
TXN010188,23.66,10,Canada,Restaurant,2,4,45.7,1,1,Toronto,TD,MB,0
TXN010189,226.26,17,Canada,Restaurant,8,4,20.1,0,1,Hamilton,Desjardins,SK,0
TXN010190,12.08,13,Canada,Travel,1,3,41.3,0,1,Winnipeg,RBC,NB,0
TXN010191,14.01,16,Canada,Grocery,9,3,11.3,0,1,Calgary,BMO,ON,0
TXN010192,37.43,15,Canada,Grocery,7,2,6.6,0,1,Winnipeg,RBC,NB,0
TXN010193,43.26,17,Canada,Retail,2,3,32.4,1,1,Winnipeg,Desjardins,NB,0
TXN010194,214.46,8,Canada,Online Shopping,1,3,5.7,0,0,Ottawa,CIBC,MB,0
TXN010195,21.63,12,Canada,Gas Station,9,1,14.6,0,1,Toronto,RBC,AB,0
TXN010196,130.56,15,Canada,Retail,9,3,48.3,0,0,Montreal,RBC,NS,0
TXN010197,36.35,15,Canada,Restaurant,6,3,20.8,0,0,Edmonton,National Bank,BC,0
TXN010198,14.23,11,Canada,Online Shopping,9,3,4.5,1,1,Ottawa,BMO,NS,0
TXN010199,36.37,16,Canada,Retail,8,2,46.1,1,1,Toronto,TD,SK,0
TXN010200,21.6,14,Canada,Grocery,2,2,6.0,1,1,Ottawa,RBC,NB,0
TXN010201,1769.66,23,Romania,Healthcare,0,14,2665.6,1,1,Edmonton,TD,NS,1
TXN010202,61.17,8,France,Restaurant,6,3,42.2,1,1,Toronto,BMO,ON,0
TXN010203,9.07,10,Canada,Grocery,2,3,15.5,1,1,Edmonton,Scotiabank,SK,0
TXN010204,232.75,1,USA,Online Shopping,0,10,3123.0,1,0,Winnipeg,BMO,MB,1
TXN010205,26.37,9,Canada,Gas Station,4,1,25.1,0,0,Mississauga,National Bank,ON,0
TXN010206,33.49,12,Canada,Restaurant,8,1,1.9,0,1,Calgary,RBC,ON,0
TXN010207,13.94,9,Canada,Gas Station,6,4,8.9,0,1,Winnipeg,Scotiabank,NS,0
TXN010208,30.36,10,Canada,Retail,7,4,32.4,1,1,Calgary,BMO,SK,0
TXN010209,16.09,11,Canada,Gas Station,3,2,1.7,0,1,Winnipeg,Desjardins,MB,0
TXN010210,72.24,16,Canada,Online Shopping,2,4,49.3,0,1,Montreal,Scotiabank,AB,0
TXN010211,74.48,21,Canada,Restaurant,1,3,6.8,1,1,Edmonton,Scotiabank,AB,0
TXN010212,5.38,3,Nigeria,ATM Withdrawal,0,5,1817.0,1,1,Brampton,BMO,NS,1
TXN010213,33.09,14,Canada,ATM Withdrawal,7,4,16.0,1,1,Montreal,CIBC,ON,0
TXN010214,63.73,7,Canada,Restaurant,1,2,19.9,0,1,Brampton,National Bank,NS,0
TXN010215,55.04,8,Canada,Restaurant,3,2,37.5,0,1,Toronto,BMO,QC,0
TXN010216,22.33,13,Canada,Travel,2,2,34.4,0,1,Ottawa,RBC,AB,0
TXN010217,25.96,9,Canada,Restaurant,7,2,22.2,1,0,Winnipeg,RBC,BC,0
TXN010218,84.89,13,Canada,Grocery,2,2,8.0,0,1,Hamilton,National Bank,BC,0
TXN010219,139.21,8,Canada,Restaurant,7,2,34.6,0,1,Winnipeg,Desjardins,ON,0
TXN010220,19.29,8,Canada,Restaurant,7,3,40.8,0,1,Brampton,RBC,NS,0
TXN010221,11.24,10,Canada,ATM Withdrawal,5,1,26.3,0,1,Calgary,National Bank,QC,0
TXN010222,73.83,12,Canada,ATM Withdrawal,8,2,38.9,0,1,Vancouver,BMO,SK,0
TXN010223,13.61,9,Canada,Retail,2,3,0.3,0,1,Montreal,BMO,QC,0
TXN010224,326.26,0,Romania,Online Shopping,0,5,4120.1,1,0,Mississauga,TD,ON,1
TXN010225,23.07,11,Canada,Gas Station,3,2,11.3,0,1,Vancouver,TD,MB,0
TXN010226,28.13,12,Canada,Restaurant,3,3,24.6,0,1,Mississauga,RBC,NB,0
TXN010227,34.59,14,Canada,Restaurant,6,2,42.6,1,0,Toronto,TD,QC,0
TXN010228,23.89,14,Canada,Grocery,6,2,33.0,0,1,Edmonton,Scotiabank,ON,0
TXN010229,155.78,17,Canada,Travel,7,2,20.5,0,1,Mississauga,CIBC,MB,0
TXN010230,36.3,8,Canada,Travel,2,1,22.6,1,0,Montreal,RBC,QC,0
TXN010231,18.29,8,Canada,Travel,6,4,25.8,0,0,Edmonton,National Bank,BC,0
TXN010232,50.23,15,Canada,Grocery,7,4,13.2,0,1,Mississauga,TD,SK,0
TXN010233,10.76,11,Canada,Healthcare,2,3,7.6,0,1,Brampton,CIBC,BC,0
TXN010234,36.9,14,Canada,Restaurant,8,1,19.6,1,1,Montreal,National Bank,SK,0
TXN010235,77.06,10,Canada,Grocery,3,3,46.4,1,0,Toronto,CIBC,AB,0
TXN010236,81.6,17,Canada,Gas Station,8,2,12.2,0,1,Montreal,RBC,MB,0
TXN010237,27.42,11,Canada,Gas Station,1,3,9.3,0,1,Ottawa,National Bank,NS,0
TXN010238,10.26,18,Canada,Restaurant,5,1,8.0,1,0,Toronto,National Bank,SK,0
TXN010239,14.67,7,Canada,Retail,3,3,47.4,1,0,Hamilton,Scotiabank,NB,0
TXN010240,14.36,11,Canada,Online Shopping,7,3,33.9,0,1,Vancouver,Desjardins,NS,0
TXN010241,16.31,9,Canada,Restaurant,6,4,46.1,0,1,Winnipeg,RBC,SK,0
TXN010242,58.97,16,Canada,Retail,1,2,1.3,0,1,Vancouver,CIBC,BC,0
TXN010243,48.7,0,USA,ATM Withdrawal,1,13,875.7,1,0,Mississauga,Desjardins,NB,1
TXN010244,124.8,14,Canada,Retail,7,3,8.5,0,1,Ottawa,RBC,QC,0
TXN010245,38.79,10,Canada,Grocery,6,4,22.1,1,1,Brampton,BMO,QC,0
TXN010246,67.26,10,Canada,Retail,5,3,0.4,0,1,Montreal,Desjardins,BC,0
TXN010247,32.19,14,Canada,Travel,6,2,12.2,0,1,Vancouver,Scotiabank,SK,0
TXN010248,104.7,18,Canada,Utilities,8,1,9.5,1,0,Calgary,National Bank,AB,0
TXN010249,46.18,11,Canada,ATM Withdrawal,7,3,9.1,0,1,Calgary,Scotiabank,AB,0
TXN010250,42.09,16,Canada,Online Shopping,4,3,9.8,0,1,Winnipeg,RBC,MB,0
TXN010251,36.15,17,Canada,Grocery,0,4,41.7,0,1,Winnipeg,CIBC,MB,0
TXN010252,83.88,12,Canada,Retail,6,2,36.6,0,0,Mississauga,RBC,NS,0
TXN010253,218.26,23,USA,ATM Withdrawal,0,9,1752.8,1,1,Edmonton,BMO,AB,1
TXN010254,100.16,12,Canada,Restaurant,5,1,20.1,0,1,Brampton,BMO,ON,0
TXN010255,72.13,13,Canada,Gas Station,7,3,45.1,1,1,Brampton,RBC,ON,0
TXN010256,11.03,14,Canada,Restaurant,9,1,13.8,0,1,Calgary,CIBC,SK,0
TXN010257,29.86,10,Canada,Retail,8,4,1.8,0,1,Calgary,BMO,AB,0
TXN010258,53.02,14,Canada,Retail,9,2,23.0,0,1,Ottawa,TD,NS,0
TXN010259,50.17,13,Canada,Retail,2,2,42.6,1,0,Mississauga,CIBC,NS,0
TXN010260,14.46,12,Canada,ATM Withdrawal,7,3,37.2,1,1,Calgary,BMO,AB,0
TXN010261,31.5,18,Canada,Online Shopping,4,1,34.7,0,1,Winnipeg,TD,MB,0
TXN010262,20.05,12,Canada,Restaurant,9,1,18.3,1,1,Winnipeg,Desjardins,NB,0
TXN010263,25.35,11,Canada,Travel,6,4,0.3,1,1,Mississauga,National Bank,NB,0
TXN010264,30.59,16,Canada,Healthcare,4,2,30.9,0,1,Hamilton,National Bank,NB,0
TXN010265,8.76,10,Canada,ATM Withdrawal,2,2,18.0,0,1,Ottawa,TD,MB,0
TXN010266,57.5,15,USA,Grocery,0,4,5.5,0,1,Montreal,Scotiabank,SK,0
TXN010267,48.92,13,USA,Restaurant,3,3,34.2,0,1,Hamilton,Desjardins,NB,0
TXN010268,56.69,16,Mexico,Grocery,5,4,20.5,0,1,Edmonton,TD,QC,0
TXN010269,67.9,13,Canada,Healthcare,3,1,22.7,1,0,Hamilton,National Bank,ON,0
TXN010270,17.49,11,Canada,Gas Station,5,4,22.6,0,0,Vancouver,TD,AB,0
TXN010271,51.98,11,USA,Restaurant,1,3,10.6,0,0,Mississauga,RBC,NS,0
TXN010272,76.95,10,France,Restaurant,5,3,22.6,1,1,Mississauga,CIBC,NS,0
TXN010273,66.12,8,Canada,Grocery,9,1,0.9,0,1,Winnipeg,Desjardins,SK,0
TXN010274,19.92,15,Canada,ATM Withdrawal,5,4,1.4,1,1,Mississauga,National Bank,AB,0
TXN010275,34.22,16,Canada,Retail,8,1,8.4,1,1,Vancouver,Scotiabank,AB,0
TXN010276,31.66,15,Canada,ATM Withdrawal,9,1,5.2,0,1,Ottawa,Scotiabank,AB,0
TXN010277,22.18,14,Canada,Retail,8,4,0.8,1,1,Mississauga,National Bank,NS,0
TXN010278,165.79,10,Canada,Retail,1,4,32.5,0,1,Ottawa,BMO,QC,0
TXN010279,25.3,17,Canada,Restaurant,8,3,16.9,0,0,Calgary,CIBC,AB,0
TXN010280,48.35,17,Mexico,Retail,8,1,7.1,0,0,Hamilton,National Bank,MB,0
TXN010281,11.93,10,Canada,Grocery,1,2,22.5,0,1,Ottawa,RBC,AB,0
TXN010282,30.09,14,Canada,Restaurant,7,3,20.5,0,1,Vancouver,CIBC,MB,0
TXN010283,19.74,14,Canada,Retail,9,3,9.2,1,0,Hamilton,BMO,SK,0
TXN010284,72.6,13,France,Grocery,8,2,46.5,1,1,Mississauga,Scotiabank,BC,0
TXN010285,4.55,10,Canada,Healthcare,8,3,14.6,0,1,Ottawa,National Bank,ON,0
TXN010286,10.7,9,Canada,Travel,7,4,34.5,0,0,Toronto,Desjardins,ON,0
TXN010287,45.86,11,Canada,ATM Withdrawal,9,1,46.3,1,1,Calgary,RBC,AB,0
TXN010288,84.46,10,France,Grocery,5,2,37.8,0,0,Ottawa,TD,QC,0
TXN010289,113.26,16,Canada,Healthcare,6,2,10.6,0,0,Montreal,Scotiabank,NB,0
TXN010290,20.48,8,USA,Grocery,6,3,47.7,1,1,Mississauga,Scotiabank,SK,0
TXN010291,4.29,14,Canada,Gas Station,0,4,11.9,0,0,Brampton,National Bank,SK,0
TXN010292,32.22,21,Canada,Retail,7,2,14.0,0,1,Calgary,TD,NB,0
TXN010293,2.7,12,Canada,Online Shopping,9,3,21.2,0,1,Hamilton,RBC,QC,0
TXN010294,38.46,11,USA,Retail,8,3,9.1,0,1,Hamilton,BMO,AB,0
TXN010295,13.84,12,Canada,Grocery,6,3,17.2,0,1,Brampton,Scotiabank,AB,0
TXN010296,13.42,12,Canada,Restaurant,5,1,11.3,0,1,Ottawa,RBC,MB,0
TXN010297,79.59,15,Canada,Utilities,8,2,43.9,0,1,Vancouver,BMO,SK,0
TXN010298,39.43,8,Canada,Restaurant,7,1,41.5,0,1,Calgary,Desjardins,SK,0
TXN010299,195.66,9,Canada,Travel,0,4,1.5,0,1,Brampton,National Bank,BC,0
TXN010300,203.96,9,Canada,ATM Withdrawal,3,2,21.0,1,1,Brampton,Scotiabank,NB,0
TXN010301,94.63,11,Canada,ATM Withdrawal,4,3,21.5,0,1,Toronto,Scotiabank,NB,0
TXN010302,88.01,14,Canada,Online Shopping,8,1,45.5,0,1,Mississauga,RBC,SK,0
TXN010303,14.01,23,USA,Online Shopping,0,3,3942.6,1,1,Vancouver,RBC,AB,1
TXN010304,168.04,10,USA,Online Shopping,7,3,36.8,0,1,Edmonton,RBC,NS,0
TXN010305,24.57,14,Canada,Gas Station,9,3,39.8,0,1,Hamilton,National Bank,ON,0
TXN010306,28.84,11,Canada,Online Shopping,6,3,37.5,0,1,Montreal,Desjardins,NB,0
TXN010307,7.57,15,Canada,Retail,4,4,8.6,1,1,Ottawa,Scotiabank,NS,0
TXN010308,64.7,12,USA,Restaurant,2,3,16.6,0,1,Hamilton,CIBC,ON,0
TXN010309,18.27,13,Canada,Grocery,1,2,48.3,0,1,Ottawa,CIBC,NS,0
TXN010310,25.29,10,USA,Grocery,2,3,21.3,0,0,Edmonton,CIBC,BC,0
TXN010311,15.93,13,Canada,Restaurant,3,1,4.5,0,1,Toronto,CIBC,NB,0
TXN010312,66.45,12,Canada,Healthcare,7,1,18.7,0,0,Hamilton,RBC,NS,0
TXN010313,22.06,9,Canada,Grocery,1,3,29.0,0,0,Ottawa,TD,ON,0
TXN010314,55.88,14,Canada,Grocery,3,4,17.4,1,1,Calgary,Desjardins,SK,0
TXN010315,182.65,16,Canada,ATM Withdrawal,2,3,21.5,0,1,Toronto,TD,QC,0
TXN010316,22.52,15,Canada,Gas Station,8,3,47.1,0,0,Mississauga,CIBC,NB,0
TXN010317,48.58,12,Canada,Retail,0,4,17.6,1,1,Vancouver,Scotiabank,MB,0
TXN010318,118.56,9,Canada,Grocery,8,3,25.4,0,1,Calgary,Desjardins,QC,0
TXN010319,75.92,10,Mexico,Online Shopping,6,4,6.2,0,1,Toronto,BMO,ON,0
TXN010320,15.44,10,Canada,Travel,1,2,21.5,0,1,Edmonton,RBC,MB,0
TXN010321,131.69,12,Canada,Retail,0,4,0.9,0,1,Hamilton,CIBC,AB,0
TXN010322,62.49,12,Canada,Grocery,1,4,44.6,0,1,Calgary,National Bank,MB,0
TXN010323,26.13,14,Canada,Grocery,8,1,38.8,0,1,Hamilton,BMO,QC,0
TXN010324,20.0,13,USA,Healthcare,3,4,16.9,0,0,Montreal,Scotiabank,SK,0
TXN010325,10.11,12,Canada,Restaurant,8,4,49.2,0,0,Edmonton,Desjardins,ON,0
TXN010326,396.95,11,Canada,Restaurant,1,4,34.8,0,1,Montreal,TD,SK,0
TXN010327,25.5,10,USA,Entertainment,2,2,41.2,0,1,Winnipeg,Desjardins,BC,0
TXN010328,97.19,13,Canada,Restaurant,6,2,49.1,0,1,Hamilton,Scotiabank,QC,0
TXN010329,109.41,13,Canada,Restaurant,7,2,21.6,0,1,Calgary,TD,QC,0
TXN010330,132.58,7,Canada,Restaurant,8,4,34.6,0,0,Hamilton,CIBC,ON,0
TXN010331,25.03,15,Canada,Gas Station,3,1,20.7,1,1,Montreal,BMO,QC,0
TXN010332,32.75,14,Canada,Retail,6,2,40.0,0,1,Montreal,RBC,NB,0
TXN010333,21.16,12,Canada,Gas Station,8,1,45.5,0,1,Ottawa,Scotiabank,ON,0
TXN010334,30.41,10,Canada,Grocery,5,3,14.8,0,1,Hamilton,CIBC,AB,0
TXN010335,21.66,22,Unknown,Online Shopping,1,4,1656.0,1,0,Vancouver,Desjardins,NB,1
TXN010336,37.89,17,Canada,Gas Station,7,4,18.0,1,1,Brampton,CIBC,AB,0
TXN010337,30.94,13,Canada,Retail,4,1,40.8,0,0,Vancouver,CIBC,QC,0
TXN010338,64.5,13,Canada,Retail,4,4,41.6,0,1,Hamilton,TD,AB,0
TXN010339,44.41,10,Canada,Restaurant,0,1,12.2,0,0,Toronto,CIBC,QC,0
TXN010340,69.74,10,Canada,Grocery,3,3,16.8,0,1,Montreal,National Bank,NS,0
TXN010341,31.73,8,Canada,Restaurant,9,1,46.4,0,1,Calgary,CIBC,NS,0
TXN010342,59.24,15,Canada,Travel,8,1,20.5,1,1,Calgary,National Bank,NS,0
TXN010343,15.66,11,Canada,Travel,5,3,17.4,1,1,Montreal,BMO,BC,0
TXN010344,39.67,12,Canada,Gas Station,6,2,46.1,0,1,Montreal,RBC,NB,0
TXN010345,20.6,7,Canada,Retail,8,1,48.7,0,1,Toronto,RBC,AB,0
TXN010346,49.6,10,Canada,Travel,4,3,28.3,0,1,Vancouver,Scotiabank,NB,0
TXN010347,54.89,13,Canada,Restaurant,6,2,16.8,0,1,Hamilton,CIBC,NB,0
TXN010348,62.46,14,UK,Grocery,4,2,8.0,0,0,Brampton,BMO,AB,0
TXN010349,11.38,15,Canada,Grocery,1,2,28.5,1,1,Edmonton,RBC,AB,0
TXN010350,22.07,10,Canada,Restaurant,1,3,20.4,0,1,Montreal,Scotiabank,AB,0
TXN010351,23.79,21,Canada,Travel,3,3,1.4,0,1,Edmonton,TD,QC,0
TXN010352,54.81,20,Canada,ATM Withdrawal,7,1,38.9,0,0,Calgary,Scotiabank,ON,0
TXN010353,551.91,23,USA,ATM Withdrawal,0,13,1159.6,1,1,Ottawa,CIBC,ON,1
TXN010354,18.92,17,Canada,Healthcare,7,3,7.5,0,1,Calgary,TD,SK,0
TXN010355,39.6,9,Canada,Grocery,4,4,25.0,1,1,Montreal,RBC,QC,0
TXN010356,74.92,13,USA,Gas Station,6,2,26.0,0,1,Mississauga,TD,NS,0
TXN010357,48.97,15,Canada,Grocery,1,3,17.9,0,1,Hamilton,Scotiabank,NS,0
TXN010358,9.54,13,Canada,Grocery,0,1,17.5,0,1,Toronto,Scotiabank,BC,0
TXN010359,13.92,13,Canada,Retail,1,3,22.3,0,1,Mississauga,Scotiabank,AB,0
TXN010360,49.86,14,Canada,Grocery,8,1,31.0,0,1,Toronto,Desjardins,ON,0
TXN010361,203.87,12,Canada,Grocery,6,3,13.5,0,0,Montreal,Desjardins,ON,0
TXN010362,25.71,16,Canada,Online Shopping,9,2,6.1,0,1,Toronto,Scotiabank,BC,0
TXN010363,103.34,9,Canada,Utilities,6,1,16.2,0,0,Vancouver,TD,SK,0
TXN010364,18.17,18,Canada,Gas Station,0,4,10.6,1,1,Winnipeg,BMO,QC,0
